"Date","Player_1","Player_2","Winner","Rank_1","Rank_2","Odd_1","Odd_2","Court","Five_Set","Match_Importance","Opponent","Odd_Djo","Odd_Opp","Rank_Djo","Rank_Opp","Win","Odd_Pred","Grass","Clay","Indoor","Hard","Odd_Acc","Opp_Court_Perc","Opp_Set_Perc","H2H_Djo","Pre_Djo","Pre5_Djo","Pre_Opp","Pre5_Opp","Log_Rank_Djo","Log_Rank_Opp"
"2018-06-24","Djokovic N.","Cilic M.","Cilic M.",22,6,1.66,2.2,"Grass",0,500,"Cilic M.",1.66,2.2,22,6,0,1,1,0,0,0,0,71.0843373493976,62.6304801670146,92.8571428571429,1,0.8,1,0.8,3.09104245335832,1.79175946922805
"2018-07-03","Sandgren T.","Djokovic N.","Djokovic N.",57,21,15,1.03,"Grass",1,90,"Sandgren T.",1.03,15,21,57,1,1,1,0,0,0,1,0,50,50,0,0.8,0,0.4,3.04452243772342,4.04305126783455
"2018-07-05","Djokovic N.","Zeballos H.","Djokovic N.",21,126,1.01,23,"Grass",1,90,"Zeballos H.",1.01,23,21,126,1,1,1,0,0,0,1,16.6666666666667,29.0322580645161,100,1,0.8,1,0.4,3.04452243772342,4.83628190695148
"2018-07-07","Edmund K.","Djokovic N.","Djokovic N.",17,21,4,1.25,"Grass",1,180,"Edmund K.",1.25,4,21,17,1,1,1,0,0,0,1,34.7826086956522,60.6060606060606,75,1,0.8,1,0.6,3.04452243772342,2.83321334405622
"2018-07-09","Khachanov K.","Djokovic N.","Djokovic N.",40,21,7,1.11,"Grass",1,360,"Khachanov K.",1.11,7,21,40,1,1,1,0,0,0,1,75,66.6666666666667,50,1,0.8,1,0.8,3.04452243772342,3.68887945411394
"2018-07-11","Nishikori K.","Djokovic N.","Djokovic N.",28,21,6,1.12,"Grass",1,720,"Nishikori K.",1.12,6,21,28,1,1,1,0,0,0,1,69.5652173913043,71.7171717171717,86.6666666666667,1,0.8,1,0.8,3.04452243772342,3.3322045101752
"2018-07-14","Djokovic N.","Nadal R.","Djokovic N.",21,1,1.9,1.9,"Grass",1,1200,"Nadal R.",1.9,1.9,21,1,1,1,1,0,0,0,1,79.2682926829268,88,55.3191489361702,1,1,1,1,3.04452243772342,0
"2018-07-15","Anderson K.","Djokovic N.","Djokovic N.",8,21,5,1.16,"Grass",1,2000,"Anderson K.",1.16,5,21,8,1,1,1,0,0,0,1,60.3448275862069,65.3061224489796,83.3333333333333,1,1,1,1,3.04452243772342,2.07944154167984
"2018-08-07","Basic M.","Djokovic N.","Djokovic N.",84,10,11,1.04,"Hard Outdoor",0,90,"Basic M.",1.04,11,10,84,1,1,0,0,0,1,1,42.8571428571429,50,50,1,1,0,0.2,2.30258509299405,4.43081679884331
"2018-08-08","Djokovic N.","Polansky P.","Djokovic N.",10,121,1.06,10,"Hard Outdoor",0,90,"Polansky P.",1.06,10,10,121,1,1,0,0,0,1,1,32.258064516129,29.4117647058824,100,1,1,1,0.4,2.30258509299405,4.79579054559674
"2018-08-09","Tsitsipas S.","Djokovic N.","Tsitsipas S.",27,10,4,1.22,"Hard Outdoor",0,180,"Tsitsipas S.",1.22,4,10,27,0,1,0,0,0,1,0,52.3809523809524,52.0833333333333,50,1,1,1,0.8,2.30258509299405,3.29583686600433
"2018-08-14","Djokovic N.","Johnson S.","Djokovic N.",10,33,1.14,5.5,"Hard Outdoor",0,90,"Johnson S.",1.14,5.5,10,33,1,1,0,0,0,1,1,49.2957746478873,52.2935779816514,50,0,0.8,0,0.6,2.30258509299405,3.49650756146648
"2018-08-15","Djokovic N.","Mannarino A.","Djokovic N.",10,28,1.1,7,"Hard Outdoor",0,90,"Mannarino A.",1.1,7,10,28,1,1,0,0,0,1,1,48.936170212766,46.1254612546125,100,1,0.8,1,0.4,2.30258509299405,3.3322045101752
"2018-08-17","Dimitrov G.","Djokovic N.","Djokovic N.",5,10,3.75,1.25,"Hard Outdoor",0,180,"Dimitrov G.",1.25,3.75,10,5,1,1,0,0,0,1,1,61.340206185567,60.5113636363636,87.5,1,0.8,1,0.6,2.30258509299405,1.6094379124341
"2018-08-17","Djokovic N.","Raonic M.","Djokovic N.",10,29,1.36,3.25,"Hard Outdoor",0,360,"Raonic M.",1.36,3.25,10,29,1,1,0,0,0,1,1,70.7920792079208,68.2098765432099,100,1,0.8,1,0.8,2.30258509299405,3.36729582998647
"2018-08-18","Cilic M.","Djokovic N.","Djokovic N.",7,10,2.75,1.44,"Hard Outdoor",0,600,"Cilic M.",1.44,2.75,10,7,1,1,0,0,0,1,1,65.0375939849624,62.962962962963,86.6666666666667,1,0.8,1,0.8,2.30258509299405,1.94591014905531
"2018-08-19","Djokovic N.","Federer R.","Djokovic N.",10,2,2.1,1.72,"Hard Outdoor",0,1000,"Federer R.",2.1,1.72,10,2,1,0,0,0,0,1,0,85.4578096947935,83.2914572864322,52.3809523809524,1,1,1,0.8,2.30258509299405,0.693147180559945
"2018-08-28","Djokovic N.","Fucsovics M.","Djokovic N.",6,41,1.02,19,"Hard Outdoor",1,90,"Fucsovics M.",1.02,19,6,41,1,1,0,0,0,1,1,50,40,50,1,1,0,0.4,1.79175946922805,3.71357206670431
"2018-08-31","Sandgren T.","Djokovic N.","Djokovic N.",61,6,17,1.02,"Hard Outdoor",1,90,"Sandgren T.",1.02,17,6,61,1,1,0,0,0,1,1,46.6666666666667,50,100,1,1,1,0.4,1.79175946922805,4.11087386417331
"2018-09-02","Gasquet R.","Djokovic N.","Djokovic N.",25,6,9,1.08,"Hard Outdoor",1,180,"Gasquet R.",1.08,9,6,25,1,1,0,0,0,1,1,61.5916955017301,65.7894736842105,92.3076923076923,1,1,1,0.6,1.79175946922805,3.2188758248682
"2018-09-03","Djokovic N.","Sousa J.","Djokovic N.",6,68,1.02,19,"Hard Outdoor",1,360,"Sousa J.",1.02,19,6,68,1,1,0,0,0,1,1,37.2340425531915,45,100,1,1,1,0.4,1.79175946922805,4.21950770517611
"2018-09-06","Djokovic N.","Millman J.","Djokovic N.",6,55,1.06,11,"Hard Outdoor",1,720,"Millman J.",1.06,11,6,55,1,1,0,0,0,1,1,43.859649122807,46.1538461538462,100,1,1,1,0.8,1.79175946922805,4.00733318523247
"2018-09-08","Nishikori K.","Djokovic N.","Djokovic N.",19,6,5,1.16,"Hard Outdoor",1,1200,"Nishikori K.",1.16,5,6,19,1,1,0,0,0,1,1,68.0851063829787,72.1153846153846,87.5,1,1,1,0.8,1.79175946922805,2.94443897916644
"2018-09-09","Djokovic N.","Del Potro J.M.","Djokovic N.",6,3,1.44,2.75,"Hard Outdoor",1,2000,"Del Potro J.M.",1.44,2.75,6,3,1,1,0,0,0,1,1,73.5294117647059,74.3801652892562,93.3333333333333,1,1,1,1,1.79175946922805,1.09861228866811
"2018-10-09","Chardy J.","Djokovic N.","Djokovic N.",41,3,8,1.08,"Hard Outdoor",0,90,"Chardy J.",1.08,8,3,41,1,1,0,0,0,1,1,47.0899470899471,47.8609625668449,100,1,1,1,0.6,1.09861228866811,3.71357206670431
"2018-10-11","Djokovic N.","Cecchinato M.","Djokovic N.",3,21,1.05,12,"Hard Outdoor",0,180,"Cecchinato M.",1.05,12,3,21,1,1,0,0,0,1,1,23.0769230769231,39.622641509434,0,1,1,1,0.6,1.09861228866811,3.04452243772342
"2018-10-12","Anderson K.","Djokovic N.","Djokovic N.",8,3,5,1.16,"Hard Outdoor",0,360,"Anderson K.",1.16,5,3,8,1,1,0,0,0,1,1,60.9318996415771,56.5656565656566,85.7142857142857,1,1,1,0.8,1.09861228866811,2.07944154167984
"2018-10-13","Djokovic N.","Zverev A.","Djokovic N.",3,5,1.33,3.4,"Hard Outdoor",0,600,"Zverev A.",1.33,3.4,3,5,1,1,0,0,0,1,1,66.6666666666667,67.156862745098,0,1,1,1,0.8,1.09861228866811,1.6094379124341
"2018-10-14","Djokovic N.","Coric B.","Djokovic N.",3,19,1.12,6,"Hard Outdoor",0,1000,"Coric B.",1.12,6,3,19,1,1,0,0,0,1,1,55.3191489361702,53.416149068323,100,1,1,1,0.8,1.09861228866811,2.94443897916644
"2018-10-30","Sousa J.","Djokovic N.","Djokovic N.",48,2,17,1.02,"Hard Indoor",0,90,"Sousa J.",1.02,17,2,48,1,1,0,0,1,0,1,53.7313432835821,45.1127819548872,100,1,1,1,0.4,0.693147180559945,3.87120101090789
"2018-11-02","Djokovic N.","Cilic M.","Djokovic N.",2,7,1.14,5.5,"Hard Indoor",0,360,"Cilic M.",1.14,5.5,2,7,1,1,0,0,1,0,1,67.5,62.6774847870183,87.5,1,1,1,0.6,0.693147180559945,1.94591014905531
"2018-11-03","Federer R.","Djokovic N.","Djokovic N.",3,2,3,1.4,"Hard Indoor",0,600,"Federer R.",1.4,3,2,3,1,1,0,0,1,0,1,84.390243902439,83.2920792079208,53.4883720930233,1,1,1,1,0.693147180559945,1.09861228866811
"2018-11-04","Khachanov K.","Djokovic N.","Khachanov K.",18,2,5,1.16,"Hard Indoor",0,1000,"Khachanov K.",1.16,5,2,18,0,1,0,0,1,0,0,58.8235294117647,55.1724137931034,100,1,1,1,0.8,0.693147180559945,2.89037175789616
"2018-11-12","Djokovic N.","Isner J.","Djokovic N.",1,10,1.11,7,"Hard Indoor",0,600,"Isner J.",1.11,7,1,10,1,1,0,0,1,0,1,54.4303797468354,62.5523012552301,75,0,0.8,0,0.4,0,2.30258509299405
"2018-11-14","Zverev A.","Djokovic N.","Djokovic N.",5,1,5.5,1.14,"Hard Indoor",0,600,"Zverev A.",1.14,5.5,1,5,1,1,0,0,1,0,1,59.5744680851064,67.1361502347418,50,1,0.8,1,0.6,0,1.6094379124341
"2018-11-16","Djokovic N.","Cilic M.","Djokovic N.",1,7,1.2,4.5,"Hard Indoor",0,600,"Cilic M.",1.2,4.5,1,7,1,1,0,0,1,0,1,66.6666666666667,62.5,88.2352941176471,1,0.8,1,0.6,0,1.94591014905531
"2018-11-17","Djokovic N.","Anderson K.","Djokovic N.",1,6,1.11,7,"Hard Indoor",0,1000,"Anderson K.",1.11,7,1,6,1,1,0,0,1,0,1,54.9295774647887,56.7901234567901,87.5,1,0.8,0,0.6,0,1.79175946922805
"2018-11-18","Djokovic N.","Zverev A.","Zverev A.",1,5,1.14,5.5,"Hard Indoor",0,1500,"Zverev A.",1.14,5.5,1,5,0,1,0,0,1,0,0,60,67.1296296296296,66.6666666666667,1,0.8,1,0.6,0,1.6094379124341
"2019-01-01","Djokovic N.","Dzumhur D.","Djokovic N.",1,47,1.05,11,"Hard Outdoor",0,45,"Dzumhur D.",1.05,11,1,47,1,1,0,0,0,1,1,45.5882352941176,51.8796992481203,50,0,0.8,1,0.4,0,3.85014760171006
"2019-01-02","Fucsovics M.","Djokovic N.","Djokovic N.",36,1,13,1.04,"Hard Outdoor",0,45,"Fucsovics M.",1.04,13,1,36,1,1,0,0,0,1,1,51.8518518518518,50,100,1,0.8,1,0.8,0,3.58351893845611
"2019-01-03","Djokovic N.","Basilashvili N.","Djokovic N.",1,21,1.06,10,"Hard Outdoor",0,90,"Basilashvili N.",1.06,10,1,21,1,1,0,0,0,1,1,44.4444444444444,48.5436893203884,100,1,0.8,1,0.4,0,3.04452243772342
"2019-01-04","Djokovic N.","Bautista Agut R.","Bautista Agut R.",1,24,1.16,5,"Hard Outdoor",0,150,"Bautista Agut R.",1.16,5,1,24,0,1,0,0,0,1,0,71.0144927536232,66.1538461538461,80,1,0.8,1,0.8,0,3.17805383034795
"2019-01-15","Krueger M.","Djokovic N.","Djokovic N.",230,1,29,1.005,"Hard Outdoor",1,90,"Krueger M.",1.005,29,1,230,1,1,0,0,0,1,1,28.5714285714286,0,50,0,0.6,0,0.2,0,5.4380793089232
"2019-01-17","Djokovic N.","Tsonga J.W.","Djokovic N.",1,177,1.06,10,"Hard Outdoor",1,90,"Tsonga J.W.",1.06,10,1,177,1,1,0,0,0,1,1,69.1056910569106,76.4705882352941,72.2222222222222,1,0.8,1,0.8,0,5.17614973257383
"2019-01-19","Shapovalov D.","Djokovic N.","Djokovic N.",27,1,11,1.05,"Hard Outdoor",1,180,"Shapovalov D.",1.05,11,1,27,1,1,0,0,0,1,1,59.1836734693878,57.1428571428571,50,1,0.8,1,0.4,0,3.29583686600433
"2019-01-21","Djokovic N.","Medvedev D.","Djokovic N.",1,19,1.11,6.5,"Hard Outdoor",1,360,"Medvedev D.",1.11,6.5,1,19,1,1,0,0,0,1,1,66.1016949152542,56.25,100,1,0.8,1,0.8,0,2.94443897916644
"2019-01-25","Pouille L.","Djokovic N.","Djokovic N.",31,1,11,1.05,"Hard Outdoor",1,1200,"Pouille L.",1.05,11,1,31,1,1,0,0,0,1,1,52.1739130434783,57.7777777777778,50,1,0.8,1,1,0,3.43398720448515
"2019-01-27","Djokovic N.","Nadal R.","Djokovic N.",1,2,1.74,2.15,"Hard Outdoor",1,2000,"Nadal R.",1.74,2.15,1,2,1,1,0,0,0,1,1,79.8627002288329,88.1118881118881,56.25,1,1,1,1,0,0.693147180559945
"2019-03-10","Djokovic N.","Fratangelo B.","Djokovic N.",1,128,1.02,17,"Hard Outdoor",0,90,"Fratangelo B.",1.02,17,1,128,1,1,0,0,0,1,1,34.6153846153846,42.8571428571429,100,1,1,1,0.2,0,4.85203026391962
"2019-03-12","Djokovic N.","Kohlschreiber P.","Kohlschreiber P.",1,39,1.07,9,"Hard Outdoor",0,180,"Kohlschreiber P.",1.07,9,1,39,0,1,0,0,0,1,0,54,56.6493955094991,88.8888888888889,1,1,1,0.4,0,3.66356164612965
"2019-03-23","Tomic B.","Djokovic N.","Djokovic N.",81,1,13,1.04,"Hard Outdoor",0,90,"Tomic B.",1.04,13,1,81,1,1,0,0,0,1,1,56.969696969697,50.4166666666667,100,0,0.8,1,0.4,0,4.39444915467244
"2019-03-24","Djokovic N.","Delbonis F.","Djokovic N.",1,83,1.04,13,"Hard Outdoor",0,180,"Delbonis F.",1.04,13,1,83,1,1,0,0,0,1,1,33.3333333333333,48.2758620689655,50,1,0.8,1,0.6,0,4.4188406077966
"2019-03-26","Bautista Agut R.","Djokovic N.","Bautista Agut R.",25,1,4.5,1.2,"Hard Outdoor",0,180,"Bautista Agut R.",1.2,4.5,1,25,0,1,0,0,0,1,0,71.6049382716049,66.6666666666667,66.6666666666667,1,0.8,1,0.6,0,3.2188758248682
"2019-04-16","Djokovic N.","Kohlschreiber P.","Djokovic N.",1,40,1.16,5,"Clay",0,90,"Kohlschreiber P.",1.16,5,1,40,1,1,0,1,0,0,1,58.4677419354839,56.6780821917808,80,0,0.6,1,0.6,0,3.68887945411394
"2019-04-18","Fritz T.","Djokovic N.","Djokovic N.",65,1,9,1.07,"Clay",0,180,"Fritz T.",1.07,9,1,65,1,1,0,1,0,0,1,53.8461538461538,48.9795918367347,50,1,0.6,1,0.2,0,4.17438726989564
"2019-04-19","Medvedev D.","Djokovic N.","Medvedev D.",14,1,4.33,1.22,"Clay",0,360,"Medvedev D.",1.22,4.33,1,14,0,1,0,1,0,0,0,35.7142857142857,61.7886178861789,100,1,0.8,1,0.8,0,2.63905732961526
"2019-05-07","Fritz T.","Djokovic N.","Djokovic N.",57,1,7,1.1,"Clay",0,90,"Fritz T.",1.1,7,1,57,1,1,0,1,0,0,1,50,48.5436893203884,100,0,0.6,1,0.4,0,4.04305126783455
"2019-05-09","Chardy J.","Djokovic N.","Djokovic N.",47,1,8,1.08,"Clay",0,180,"Chardy J.",1.08,8,1,47,1,1,0,1,0,0,1,51.7857142857143,47.6070528967254,100,1,0.6,1,0.6,0,3.85014760171006
"2019-05-11","Thiem D.","Djokovic N.","Djokovic N.",5,1,2,1.8,"Clay",0,600,"Thiem D.",1.8,2,1,5,1,1,0,1,0,0,1,74,62.2377622377622,71.4285714285714,1,0.8,1,1,0,1.6094379124341
"2019-05-12","Tsitsipas S.","Djokovic N.","Djokovic N.",9,1,3,1.4,"Clay",0,1000,"Tsitsipas S.",1.4,3,1,9,1,1,0,1,0,0,1,66.6666666666667,60.6060606060606,0,1,0.8,1,1,0,2.19722457733622
"2019-05-16","Djokovic N.","Shapovalov D.","Djokovic N.",1,22,1.1,7,"Clay",0,90,"Shapovalov D.",1.1,7,1,22,1,1,0,1,0,0,1,50,52.3255813953488,100,1,0.8,1,0.2,0,3.09104245335832
"2019-05-16","Kohlschreiber P.","Djokovic N.","Djokovic N.",56,1,8,1.08,"Clay",0,180,"Kohlschreiber P.",1.08,8,1,56,1,1,0,1,0,0,1,58.4313725490196,56.6835871404399,81.8181818181818,1,1,1,0.6,0,4.02535169073515
"2019-05-17","Del Potro J.M.","Djokovic N.","Djokovic N.",9,1,7,1.1,"Clay",0,360,"Del Potro J.M.",1.1,7,1,9,1,1,0,1,0,0,1,73.1182795698925,72.4390243902439,93.75,1,1,1,0.6,0,2.19722457733622
"2019-05-18","Schwartzman D.","Djokovic N.","Djokovic N.",24,1,6.5,1.11,"Clay",0,600,"Schwartzman D.",1.11,6.5,1,24,1,1,0,1,0,0,1,54.6296296296296,51.4285714285714,100,1,1,1,0.8,0,3.17805383034795
"2019-05-19","Nadal R.","Djokovic N.","Nadal R.",2,1,1.44,2.75,"Clay",0,1000,"Nadal R.",2.75,1.44,1,2,0,0,0,1,0,0,1,91.2643678160919,81.6864295125165,57.1428571428571,1,1,1,0.8,0,0.693147180559945
"2019-05-27","Djokovic N.","Hurkacz H.","Djokovic N.",1,44,1.03,15,"Clay",1,90,"Hurkacz H.",1.03,15,1,44,1,1,0,1,0,0,1,33.3333333333333,20,50,0,0.8,0,0.4,0,3.78418963391826
"2019-05-30","Laaksonen H.","Djokovic N.","Djokovic N.",104,1,29,1.005,"Clay",1,90,"Laaksonen H.",1.005,29,1,104,1,1,0,1,0,0,1,46.4285714285714,40,50,1,0.8,1,0.6,0,4.64439089914137
"2019-06-01","Caruso S.","Djokovic N.","Djokovic N.",147,1,29,1.005,"Clay",1,180,"Caruso S.",1.005,29,1,147,1,1,0,1,0,0,1,40,66.6666666666667,50,1,0.8,1,0.6,0,4.99043258677874
"2019-06-03","Djokovic N.","Struff J.L.","Djokovic N.",1,45,1.04,13,"Clay",1,360,"Struff J.L.",1.04,13,1,45,1,1,0,1,0,0,1,44.578313253012,35.2941176470588,100,1,0.8,1,0.8,0,3.80666248977032
"2019-06-06","Djokovic N.","Zverev A.","Djokovic N.",1,5,1.1,7,"Clay",1,720,"Zverev A.",1.1,7,1,5,1,1,0,1,0,0,1,70.4081632653061,65.9090909090909,50,1,0.8,1,1,0,1.6094379124341
"2019-06-08","Djokovic N.","Thiem D.","Thiem D.",1,4,1.44,2.75,"Clay",1,1200,"Thiem D.",1.44,2.75,1,4,0,1,0,1,0,0,0,73.8853503184713,74.2857142857143,75,1,1,1,1,0,1.38629436111989
"2019-07-01","Kohlschreiber P.","Djokovic N.","Djokovic N.",57,1,15,1.03,"Grass",1,90,"Kohlschreiber P.",1.03,15,1,57,1,1,1,0,0,0,1,62.5,54.0983606557377,83.3333333333333,0,0.8,0,0.2,0,4.04305126783455
"2019-07-03","Kudla D.","Djokovic N.","Djokovic N.",111,1,26,1.01,"Grass",1,90,"Kudla D.",1.01,26,1,111,1,1,1,0,0,0,1,52.5,33.3333333333333,50,1,0.8,1,0.6,0,4.70953020131233
"2019-07-05","Hurkacz H.","Djokovic N.","Djokovic N.",48,1,23,1.01,"Grass",1,180,"Hurkacz H.",1.01,23,1,48,1,1,1,0,0,0,1,57.1428571428571,37.5,100,1,0.8,1,0.8,0,3.87120101090789
"2019-07-08","Djokovic N.","Humbert U.","Djokovic N.",1,66,1.02,17,"Grass",1,360,"Humbert U.",1.02,17,1,66,1,1,1,0,0,0,1,60,50,50,1,0.8,1,0.6,0,4.18965474202643
"2019-07-10","Djokovic N.","Goffin D.","Djokovic N.",1,23,1.08,8,"Grass",1,720,"Goffin D.",1.08,8,1,23,1,1,1,0,0,0,1,57.5,65.7534246575342,83.3333333333333,1,0.8,1,0.8,0,3.13549421592915
"2019-07-12","Djokovic N.","Bautista Agut R.","Djokovic N.",1,22,1.08,8,"Grass",1,1200,"Bautista Agut R.",1.08,8,1,22,1,1,1,0,0,0,1,77.2727272727273,70.7317073170732,57.1428571428571,1,1,1,0.8,0,3.09104245335832
"2019-07-14","Djokovic N.","Federer R.","Djokovic N.",1,3,1.55,2.6,"Grass",1,2000,"Federer R.",1.55,2.6,1,3,1,1,1,0,0,0,1,89.6373056994819,86.3080684596577,54.5454545454545,1,1,1,1,0,1.09861228866811
"2019-08-13","Querrey S.","Djokovic N.","Djokovic N.",45,1,7,1.1,"Hard Outdoor",0,90,"Querrey S.",1.1,7,1,45,1,1,0,0,0,1,1,56.4814814814815,56.4049586776859,75,1,1,1,0.8,0,3.80666248977032
"2019-08-16","Djokovic N.","Carreno Busta P.","Djokovic N.",1,53,1.06,10,"Hard Outdoor",0,180,"Carreno Busta P.",1.06,10,1,53,1,1,0,0,0,1,1,63.3802816901408,57.1428571428571,100,1,1,1,0.6,0,3.97029191355212
"2019-08-17","Pouille L.","Djokovic N.","Djokovic N.",31,1,13,1.04,"Hard Outdoor",0,360,"Pouille L.",1.04,13,1,31,1,1,0,0,0,1,1,50.6493506493506,53.125,100,1,1,1,0.6,0,3.43398720448515
"2019-08-17","Djokovic N.","Medvedev D.","Medvedev D.",1,8,1.33,3.4,"Hard Outdoor",0,600,"Medvedev D.",1.33,3.4,1,8,0,1,0,0,0,1,0,67.0886075949367,63.3333333333333,66.6666666666667,1,1,1,0.8,0,2.07944154167984
"2019-08-26","Carballes Baena R.","Djokovic N.","Djokovic N.",76,1,34,1.005,"Hard Outdoor",1,90,"Carballes Baena R.",1.005,34,1,76,1,1,0,0,0,1,1,42.8571428571429,22.2222222222222,50,0,0.8,0,0.4,0,4.33073334028633
"2019-08-29","Londero J.I.","Djokovic N.","Djokovic N.",56,1,26,1.01,"Hard Outdoor",1,90,"Londero J.I.",1.01,26,1,56,1,1,0,0,0,1,1,60,66.6666666666667,50,1,0.8,1,0.6,0,4.02535169073515
"2019-08-31","Kudla D.","Djokovic N.","Djokovic N.",111,1,8,1.08,"Hard Outdoor",1,180,"Kudla D.",1.08,8,1,111,1,1,0,0,0,1,1,28.7878787878788,36.3636363636364,100,1,0.8,1,0.4,0,4.70953020131233
"2019-10-01","Popyrin A.","Djokovic N.","Djokovic N.",94,1,6.5,1.11,"Hard Outdoor",0,90,"Popyrin A.",1.11,6.5,1,94,1,1,0,0,0,1,1,36.8421052631579,25,50,1,0.8,0,0.4,0,4.54329478227
"2019-10-02","Djokovic N.","Soeda G.","Djokovic N.",1,133,1.04,13,"Hard Outdoor",0,90,"Soeda G.",1.04,13,1,133,1,1,0,0,0,1,1,28.8135593220339,31.25,50,1,0.8,1,0.2,0,4.89034912822175
"2019-10-04","Pouille L.","Djokovic N.","Djokovic N.",24,1,5.5,1.14,"Hard Outdoor",0,180,"Pouille L.",1.14,5.5,1,24,1,1,0,0,0,1,1,50.6024096385542,53.2934131736527,100,1,1,1,0.6,0,3.17805383034795
"2019-10-05","Djokovic N.","Goffin D.","Djokovic N.",1,15,1.14,5.5,"Hard Outdoor",0,300,"Goffin D.",1.14,5.5,1,15,1,1,0,0,0,1,1,60.4938271604938,58.0327868852459,85.7142857142857,1,1,1,0.6,0,2.70805020110221
"2019-10-06","Millman J.","Djokovic N.","Djokovic N.",80,1,11,1.05,"Hard Outdoor",0,500,"Millman J.",1.05,11,1,80,1,1,0,0,0,1,1,45.7831325301205,44.1441441441441,100,1,1,1,0.8,0,4.38202663467388
"2019-10-09","Djokovic N.","Shapovalov D.","Djokovic N.",1,36,1.1,7,"Hard Outdoor",0,90,"Shapovalov D.",1.1,7,1,36,1,1,0,0,0,1,1,61.8421052631579,52.8301886792453,100,1,1,1,0.6,0,3.58351893845611
"2019-10-10","Isner J.","Djokovic N.","Djokovic N.",17,1,6.5,1.11,"Hard Outdoor",0,180,"Isner J.",1.11,6.5,1,17,1,1,0,0,0,1,1,66.5775401069519,62.6204238921002,77.7777777777778,1,1,1,0.8,0,2.83321334405622
"2019-10-11","Djokovic N.","Tsitsipas S.","Tsitsipas S.",1,7,1.14,5.5,"Hard Outdoor",0,360,"Tsitsipas S.",1.14,5.5,1,7,0,1,0,0,0,1,0,60.6060606060606,60.8333333333333,50,1,1,1,0.8,0,1.94591014905531
"2019-10-30","Djokovic N.","Moutet C.","Djokovic N.",1,97,1.03,15,"Hard Indoor",0,90,"Moutet C.",1.03,15,1,97,1,1,0,0,1,0,1,33.3333333333333,23.5294117647059,50,0,0.8,1,0.2,0,4.57471097850338
"2019-10-31","Edmund K.","Djokovic N.","Djokovic N.",75,1,7,1.1,"Hard Indoor",0,180,"Edmund K.",1.1,7,1,75,1,1,0,0,1,0,1,68.4210526315789,49.3421052631579,80,1,0.8,1,0.4,0,4.31748811353631
"2019-11-01","Tsitsipas S.","Djokovic N.","Djokovic N.",7,1,3.5,1.3,"Hard Indoor",0,360,"Tsitsipas S.",1.3,3.5,1,7,1,1,0,0,1,0,1,60,61.71875,33.3333333333333,1,0.8,1,0.8,0,1.94591014905531
"2019-11-02","Djokovic N.","Dimitrov G.","Djokovic N.",1,27,1.12,6,"Hard Indoor",0,600,"Dimitrov G.",1.12,6,1,27,1,1,0,0,1,0,1,62.2448979591837,58.9147286821705,88.8888888888889,1,0.8,1,0.8,0,3.29583686600433
"2019-11-03","Shapovalov D.","Djokovic N.","Djokovic N.",28,1,6,1.12,"Hard Indoor",0,1000,"Shapovalov D.",1.12,6,1,28,1,1,0,0,1,0,1,53.8461538461538,54.7826086956522,100,1,0.8,1,0.8,0,3.3322045101752
"2020-01-20","Struff J.L.","Djokovic N.","Djokovic N.",37,2,23,1.01,"Hard Outdoor",1,90,"Struff J.L.",1.01,23,2,37,1,1,0,0,0,1,1,42.1052631578947,37.5,100,1,1,0,0.6,0.693147180559945,3.61091791264422
"2020-01-22","Ito T.","Djokovic N.","Djokovic N.",146,2,29,1.005,"Hard Outdoor",1,90,"Ito T.",1.005,29,2,146,1,1,0,0,0,1,1,27.906976744186,20,50,1,1,1,0.2,0.693147180559945,4.98360662170834
"2020-01-24","Nishioka Y.","Djokovic N.","Djokovic N.",71,2,23,1.01,"Hard Outdoor",1,180,"Nishioka Y.",1.01,23,2,71,1,1,0,0,0,1,1,54.7945205479452,36.3636363636364,50,1,1,1,0.6,0.693147180559945,4.26267987704132
"2020-01-26","Djokovic N.","Schwartzman D.","Djokovic N.",2,14,1.04,13,"Hard Outdoor",1,360,"Schwartzman D.",1.04,13,2,14,1,1,0,0,0,1,1,55.6701030927835,60.377358490566,100,1,1,1,0.6,0.693147180559945,2.63905732961526
"2020-01-28","Djokovic N.","Raonic M.","Djokovic N.",2,35,1.12,6,"Hard Outdoor",1,720,"Raonic M.",1.12,6,2,35,1,1,0,0,0,1,1,70.0854700854701,74.1379310344828,100,1,1,1,0.8,0.693147180559945,3.55534806148941
"2020-01-30","Federer R.","Djokovic N.","Djokovic N.",3,2,6.5,1.11,"Hard Outdoor",1,1200,"Federer R.",1.11,6.5,2,3,1,1,0,0,0,1,1,85.1913477537438,86.1904761904762,55.5555555555556,1,1,1,1,0.693147180559945,1.09861228866811
"2020-02-02","Thiem D.","Djokovic N.","Djokovic N.",5,2,4,1.25,"Hard Outdoor",1,2000,"Thiem D.",1.25,4,2,5,1,1,0,0,0,1,1,62.8787878787879,73.75,66.6666666666667,1,1,1,1,0.693147180559945,1.6094379124341
"2020-02-24","Jaziri M.","Djokovic N.","Djokovic N.",260,1,51,1,"Hard Outdoor",0,90,"Jaziri M.",1,51,1,260,1,1,0,0,0,1,1,43,41.4634146341463,100,1,1,0,0,0,5.56068163101553
